customer_id,name,email,phone,registration_date
873,Customer_0873,customer873@example.com,010-2450-6537,2025-01-19
874,Customer_0874,customer874@example.com,010-9296-5194,2025-08-14
875,Customer_0875,customer875@example.com,010-7043-3234,2025-11-19
876,Customer_0876,customer876@example.com,010-6796-7581,2025-10-12
877,Customer_0877,customer877@example.com,010-7028-1082,2025-11-18
878,Customer_0878,customer878@example.com,010-5458-3203,2025-08-01
879,Customer_0879,customer879@example.com,010-3600-3694,2025-09-13
880,Customer_0880,customer880@example.com,010-1799-4263,2025-02-05
881,Customer_0881,customer881@example.com,010-6410-8283,2025-12-01
882,Customer_0882,customer882@example.com,010-8239-4425,2025-06-02
883,Customer_0883,customer883@example.com,010-3770-8051,2025-05-27
884,Customer_0884,customer884@example.com,010-2411-9995,2025-10-03
885,Customer_0885,customer885@example.com,010-7522-4459,2025-11-03
886,Customer_0886,customer886@example.com,010-9287-1756,2025-08-19
887,Customer_0887,customer887@example.com,010-9189-9076,2025-11-12
888,Customer_0888,customer888@example.com,010-6806-8620,2025-11-05
889,Customer_0889,customer889@example.com,010-7700-5344,2025-06-29
890,Customer_0890,customer890@example.com,010-5594-9852,2024-12-24
891,Customer_0891,customer891@example.com,010-4266-9477,2025-09-27
892,Customer_0892,customer892@example.com,010-1293-3233,2025-06-29
893,Customer_0893,customer893@example.com,010-4769-8646,2024-12-16
894,Customer_0894,customer894@example.com,010-9339-9752,2025-09-23
895,Customer_0895,customer895@example.com,010-5905-9477,2025-11-07
896,Customer_0896,customer896@example.com,010-9817-1776,2025-07-27
897,Customer_0897,customer897@example.com,010-4657-5902,2025-04-01
898,Customer_0898,customer898@example.com,010-8203-6734,2025-07-13
899,Customer_0899,customer899@example.com,010-6951-8219,2025-12-03
900,Customer_0900,customer900@example.com,010-4644-8007,2025-08-13
901,Customer_0901,customer901@example.com,010-9044-7000,2025-09-08
902,Customer_0902,customer902@example.com,010-6869-2377,2025-05-15
903,Customer_0903,customer903@example.com,010-7503-9300,2025-07-13
904,Customer_0904,customer904@example.com,010-5749-4759,2025-01-28
905,Customer_0905,customer905@example.com,010-6184-7145,2025-02-13
906,Customer_0906,customer906@example.com,010-9705-6100,2025-09-14
907,Customer_0907,customer907@example.com,010-5611-9870,2025-02-05
908,Customer_0908,customer908@example.com,010-5145-2167,2025-03-09
909,Customer_0909,customer909@example.com,010-7779-5434,2025-07-11
910,Customer_0910,customer910@example.com,010-5852-1096,2024-12-28
911,Customer_0911,customer911@example.com,010-9419-5056,2025-04-25
912,Customer_0912,customer912@example.com,010-4014-5655,2025-07-25
913,Customer_0913,customer913@example.com,010-7278-3330,2025-05-21
914,Customer_0914,customer914@example.com,010-9696-3481,2025-03-19
915,Customer_0915,customer915@example.com,010-1446-3612,2025-03-18
916,Customer_0916,customer916@example.com,010-1805-2838,2025-04-15
917,Customer_0917,customer917@example.com,010-5627-9479,2025-11-10
918,Customer_0918,customer918@example.com,010-9946-6743,2025-06-17
919,Customer_0919,customer919@example.com,010-3864-3935,2025-02-11
920,Customer_0920,customer920@example.com,010-2582-1928,2025-03-07
921,Customer_0921,customer921@example.com,010-6664-9524,2025-06-07
922,Customer_0922,customer922@example.com,010-5915-5833,2025-02-01
923,Customer_0923,customer923@example.com,010-1189-3934,2024-12-09
924,Customer_0924,customer924@example.com,010-4415-1014,2025-03-02
925,Customer_0925,customer925@example.com,010-9229-2837,2025-05-24
926,Customer_0926,customer926@example.com,010-4193-1734,2025-01-05
927,Customer_0927,customer927@example.com,010-1162-7651,2025-05-11
928,Customer_0928,customer928@example.com,010-8683-5727,2025-02-07
929,Customer_0929,customer929@example.com,010-9979-8944,2025-04-19
930,Customer_0930,customer930@example.com,010-4054-2779,2025-10-10
931,Customer_0931,customer931@example.com,010-2130-4351,2025-05-20
932,Customer_0932,customer932@example.com,010-2011-3529,2025-04-24
933,Customer_0933,customer933@example.com,010-2330-2575,2025-06-21
934,Customer_0934,customer934@example.com,010-7593-2918,2025-04-27
935,Customer_0935,customer935@example.com,010-4350-8513,2025-10-07
936,Customer_0936,customer936@example.com,010-5066-7891,2025-05-02
937,Customer_0937,customer937@example.com,010-7940-5389,2025-09-09
938,Customer_0938,customer938@example.com,010-9754-7660,2025-04-26
939,Customer_0939,customer939@example.com,010-1809-3449,2025-07-10
940,Customer_0940,customer940@example.com,010-4919-5859,2025-04-13
941,Customer_0941,customer941@example.com,010-7412-5763,2025-07-03
942,Customer_0942,customer942@example.com,010-8067-2903,2025-06-25
943,Customer_0943,customer943@example.com,010-3812-7488,2025-06-26
944,Customer_0944,customer944@example.com,010-8651-5117,2025-06-28
945,Customer_0945,customer945@example.com,010-4676-5482,2024-12-05
946,Customer_0946,customer946@example.com,010-2636-3468,2025-05-10
947,Customer_0947,customer947@example.com,010-9545-4619,2025-04-14
948,Customer_0948,customer948@example.com,010-6918-7942,2025-07-22
949,Customer_0949,customer949@example.com,010-6145-7849,2025-05-14
950,Customer_0950,customer950@example.com,010-3997-9358,2025-02-06
951,Customer_0951,customer951@example.com,010-7314-5206,2025-07-07
952,Customer_0952,customer952@example.com,010-3057-3373,2025-04-29
953,Customer_0953,customer953@example.com,010-1867-1744,2025-11-28
954,Customer_0954,customer954@example.com,010-9483-2574,2025-03-06
955,Customer_0955,customer955@example.com,010-6405-5196,2025-01-26
956,Customer_0956,customer956@example.com,010-3805-5258,2024-12-19
957,Customer_0957,customer957@example.com,010-9326-2204,2025-04-17
958,Customer_0958,customer958@example.com,010-3015-8189,2025-07-13
959,Customer_0959,customer959@example.com,010-2121-9912,2025-02-25
960,Customer_0960,customer960@example.com,010-5795-2962,2025-01-01
961,Customer_0961,customer961@example.com,010-2033-9889,2025-06-01
962,Customer_0962,customer962@example.com,010-5170-4331,2025-07-30
963,Customer_0963,customer963@example.com,010-8121-3277,2025-04-21
964,Customer_0964,customer964@example.com,010-8073-5853,2025-03-06
965,Customer_0965,customer965@example.com,010-4064-4099,2025-05-21
966,Customer_0966,customer966@example.com,010-3510-4978,2024-12-13
967,Customer_0967,customer967@example.com,010-6354-9360,2025-08-12
968,Customer_0968,customer968@example.com,010-6697-6012,2025-05-10
969,Customer_0969,customer969@example.com,010-2938-8425,2025-02-11
970,Customer_0970,customer970@example.com,010-2948-4027,2025-10-10
971,Customer_0971,customer971@example.com,010-4521-3541,2025-03-04
972,Customer_0972,customer972@example.com,010-1916-9431,2025-02-06
973,Customer_0973,customer973@example.com,010-4279-9186,2025-07-11
974,Customer_0974,customer974@example.com,010-1085-6544,2025-07-01
975,Customer_0975,customer975@example.com,010-3571-6560,2025-08-22
976,Customer_0976,customer976@example.com,010-9514-3860,2025-03-05
977,Customer_0977,customer977@example.com,010-6967-7539,2025-08-31
978,Customer_0978,customer978@example.com,010-8172-2266,2024-12-25
979,Customer_0979,customer979@example.com,010-9676-1406,2025-09-23
980,Customer_0980,customer980@example.com,010-8308-2144,2025-11-13
981,Customer_0981,customer981@example.com,010-4340-4643,2025-06-30
982,Customer_0982,customer982@example.com,010-6881-5779,2025-03-19
983,Customer_0983,customer983@example.com,010-5331-8852,2025-04-12
984,Customer_0984,customer984@example.com,010-1941-1854,2025-05-05
985,Customer_0985,customer985@example.com,010-7246-4812,2025-06-15
986,Customer_0986,customer986@example.com,010-7236-1710,2024-12-08
987,Customer_0987,customer987@example.com,010-8711-4176,2025-09-11
988,Customer_0988,customer988@example.com,010-5586-3548,2025-01-06
989,Customer_0989,customer989@example.com,010-7886-8772,2025-01-26
990,Customer_0990,customer990@example.com,010-5377-2290,2024-12-27
991,Customer_0991,customer991@example.com,010-4806-1601,2025-01-15
992,Customer_0992,customer992@example.com,010-3522-7350,2025-04-28
993,Customer_0993,customer993@example.com,010-4484-3957,2025-08-27
994,Customer_0994,customer994@example.com,010-5466-6410,2025-12-04
995,Customer_0995,customer995@example.com,010-5360-1034,2025-08-16
996,Customer_0996,customer996@example.com,010-4643-5625,2025-02-19
997,Customer_0997,customer997@example.com,010-7807-5498,2025-08-18
998,Customer_0998,customer998@example.com,010-8462-1292,2025-04-20
999,Customer_0999,customer999@example.com,010-9582-6025,2025-04-12
1000,Customer_1000,customer1000@example.com,010-9719-9901,2025-03-13
